age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_gt_50k
59,Private,Some-college,10,Divorced,Protective-serv,Own-child,White,Male,0,0,44,United-States,0
38,Local-gov,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States,0
39,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,43,United-States,1
18,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,30,United-States,0
38,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,43,United-States,0
49,Self-emp-not-inc,12th,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,2000,45,United-States,0
28,Federal-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,0
32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,37,United-States,0
49,Private,Bachelors,13,Never-married,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,0
24,State-gov,Assoc-acdm,12,Divorced,Prof-specialty,Own-child,White,Female,0,0,44,United-States,0
52,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Wife,White,Male,0,0,44,United-States,1
34,Private,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,37,United-States,0
36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,21,United-States,0
28,Private,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,0,0,43,United-States,0
44,Private,Bachelors,13,Divorced,Priv-house-serv,Husband,White,Male,0,0,39,United-States,0
67,Private,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,37,United-States,1
49,Private,Bachelors,13,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,42,United-States,0
30,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,34,United-States,0
52,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,Other,Female,0,0,53,United-States,0
37,Private,Bachelors,13,Divorced,Exec-managerial,Husband,White,Female,0,0,29,United-States,0
55,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,0
49,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,0
18,State-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,31,United-States,0
29,Private,Some-college,10,Separated,Protective-serv,Not-in-family,White,Female,0,0,30,United-States,0
50,Local-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,44,United-States,1
42,State-gov,Assoc-voc,11,Separated,Craft-repair,Husband,White,Male,0,0,59,United-States,0
29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,32,United-States,0
33,Private,Bachelors,13,Divorced,Sales,Husband,White,Male,2000,0,18,Canada,0
19,Private,Masters,14,Never-married,Tech-support,Husband,White,Male,0,0,29,Canada,0
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,36,England,1
64,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,38,United-States,0
49,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,42,United-States,1
64,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,47,England,0
50,Private,Prof-school,15,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,34,India,0
51,State-gov,Some-college,10,Divorced,Protective-serv,Husband,White,Male,0,0,31,Mexico,0
62,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,54,Argentina,0
44,State-gov,HS-grad,9,Never-married,Transport-moving,Husband,White,Female,0,0,47,United-States,0
38,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,32,India,0
51,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,India,1
56,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,43,United-States,1
35,Without-pay,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,10000,0,48,United-States,0
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0,0,44,United-States,0
42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,49,United-States,1
49,Local-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,35,England,0
49,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,United-States,1
24,Private,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,Other,Male,0,0,33,United-States,0
61,State-gov,Masters,14,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,36,Argentina,0
33,Local-gov,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
37,Private,Some-college,10,Divorced,Priv-house-serv,Husband,White,Female,0,0,45,Philippines,0
30,Private,9th,5,Never-married,Protective-serv,Wife,White,Male,0,0,39,United-States,0
70,State-gov,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,46,United-States,1
43,Without-pay,11th,7,Never-married,Exec-managerial,Wife,White,Female,0,0,43,United-States,0
31,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,0,0,39,United-States,0
50,Local-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,0
48,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,Bachelors,13,Widowed,Other-service,Not-in-family,White,Female,0,0,34,United-States,0
49,Private,Bachelors,13,Never-married,Sales,Husband,Asian-Pac-Islander,Male,0,0,42,United-States,0
31,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,0,0,34,United-States,0
35,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,27,United-States,1
18,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,57,United-States,0
25,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,0
60,Private,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,51,Canada,1
58,Private,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Female,0,0,30,United-States,0
41,Without-pay,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,2000,0,53,Germany,1
58,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,43,United-States,1
38,Private,Assoc-acdm,12,Never-married,Other-service,Husband,Other,Male,0,0,41,United-States,0
37,State-gov,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,42,United-States,0
41,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,36,United-States,0
39,Private,11th,7,Divorced,Transport-moving,Husband,White,Male,0,2000,39,United-States,0
38,State-gov,Some-college,10,Never-married,Adm-clerical,Husband,White,Female,0,0,36,United-States,0
53,Private,11th,7,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,49,United-States,0
42,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,Philippines,1
48,Private,Prof-school,15,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
51,Private,Assoc-acdm,12,Separated,Priv-house-serv,Not-in-family,White,Female,0,0,42,United-States,0
44,Private,HS-grad,9,Never-married,Craft-repair,Wife,White,Male,0,0,43,United-States,0
29,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
25,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,33,United-States,0
42,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,41,United-States,0
38,State-gov,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,0
41,Private,9th,5,Never-married,Transport-moving,Husband,White,Male,0,0,31,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,44,United-States,0
68,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1
25,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,36,United-States,0
18,Private,Bachelors,13,Never-married,Craft-repair,Wife,White,Male,0,0,50,United-States,0
44,Without-pay,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Female,0,0,26,India,0
36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,34,United-States,0
43,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Female,2000,0,35,United-States,0
46,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Black,Male,0,0,57,Germany,1
54,Private,Assoc-acdm,12,Never-married,Adm-clerical,Husband,White,Female,0,0,59,United-States,1
23,Private,Masters,14,Never-married,Adm-clerical,Wife,White,Female,0,0,35,United-States,0
34,State-gov,Some-college,10,Never-married,Transport-moving,Wife,White,Male,0,0,39,United-States,1
45,Local-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,41,United-States,1
48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,35,United-States,0
64,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,1
51,Self-emp-not-inc,Some-college,10,Never-married,Tech-support,Husband,Black,Male,0,0,49,Mexico,0
39,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,44,United-States,1
30,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,0,0,33,India,0
34,Private,HS-grad,9,Separated,Handlers-cleaners,Husband,White,Female,0,0,36,United-States,0
33,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,White,Female,0,0,39,United-States,0
47,Private,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Female,0,1000,49,United-States,0
43,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,0
25,Private,Some-college,10,Divorced,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,41,United-States,0
35,Private,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,10000,0,29,United-States,0
50,Private,HS-grad,9,Never-married,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,0
44,Private,Bachelors,13,Divorced,Adm-clerical,Husband,White,Female,5000,0,36,Canada,0
46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Unmarried,White,Male,1000,0,29,United-States,1
44,Local-gov,9th,5,Never-married,Transport-moving,Husband,White,Male,0,0,55,United-States,0
58,Private,Some-college,10,Divorced,Adm-clerical,Husband,White,Female,0,0,48,United-States,1
43,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,1
36,State-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,0
30,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,Mexico,0
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,Philippines,1
18,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2000,0,50,Mexico,0
38,Private,HS-grad,9,Never-married,Sales,Husband,White,Female,0,0,30,United-States,0
38,Private,HS-grad,9,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,47,United-States,0
25,Private,HS-grad,9,Separated,Prof-specialty,Husband,White,Male,0,0,32,United-States,0
30,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,Other,Female,0,0,48,United-States,0
49,Private,11th,7,Never-married,Handlers-cleaners,Husband,Black,Female,0,0,28,United-States,0
43,State-gov,Assoc-voc,11,Never-married,Transport-moving,Husband,White,Male,0,0,31,United-States,0
41,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,Black,Female,0,0,37,United-States,0
43,Private,HS-grad,9,Divorced,Craft-repair,Husband,White,Female,0,0,43,United-States,0
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,India,1
54,Local-gov,HS-grad,9,Divorced,Tech-support,Husband,White,Female,2000,0,39,United-States,0
41,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1000,0,38,Mexico,0
24,Self-emp-inc,Doctorate,16,Married-civ-spouse,Other-service,Husband,White,Male,10000,0,50,United-States,1
58,Private,Some-college,10,Married-civ-spouse,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,31,United-States,0
44,Private,HS-grad,9,Never-married,Handlers-cleaners,Wife,White,Female,2000,0,56,United-States,1
34,Private,HS-grad,9,Never-married,Other-service,Husband,Other,Male,0,0,50,United-States,0
26,Private,11th,7,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,34,United-States,0
44,Self-emp-not-inc,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,10000,0,41,United-States,0
39,State-gov,Some-college,10,Never-married,Tech-support,Husband,White,Female,10000,0,44,United-States,0
57,Private,Assoc-acdm,12,Never-married,Sales,Husband,White,Male,0,0,24,United-States,0
36,Private,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Wife,White,Female,10000,0,54,United-States,0
31,Private,Some-college,10,Widowed,Adm-clerical,Wife,White,Female,0,0,54,United-States,1
50,Private,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,0,0,41,United-States,0
50,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Other,Female,0,0,57,United-States,0
42,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,United-States,0
47,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,39,United-States,0
40,Private,Assoc-acdm,12,Never-married,Other-service,Husband,White,Female,0,0,37,United-States,0
43,Without-pay,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,38,United-States,0
53,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,Black,Male,0,0,32,United-States,1
47,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Wife,Black,Male,0,0,37,United-States,0
38,Private,Some-college,10,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,37,United-States,0
55,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,45,United-States,0
18,Private,Assoc-acdm,12,Never-married,Priv-house-serv,Husband,White,Female,0,0,45,United-States,0
63,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,46,United-States,1
21,Private,Bachelors,13,Separated,Protective-serv,Not-in-family,White,Female,0,0,44,United-States,0
33,Without-pay,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0,0,42,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,42,England,0
38,Self-emp-inc,Some-college,10,Never-married,Prof-specialty,Wife,Black,Male,0,0,51,United-States,0
51,Private,Bachelors,13,Never-married,Craft-repair,Other-relative,White,Female,0,0,46,Germany,0
28,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,34,Italy,0
43,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,51,United-States,0
34,Local-gov,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
43,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,41,United-States,0
39,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,40,Mexico,0
41,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,0
34,Private,Some-college,10,Never-married,Farming-fishing,Wife,White,Female,5000,0,46,United-States,1
34,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,45,United-States,0
43,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,50,India,0
50,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,46,England,1
33,Federal-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,27,United-States,1
30,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,0,0,49,United-States,0
47,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,1
40,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0
49,Self-emp-inc,HS-grad,9,Widowed,Other-service,Other-relative,Black,Female,0,0,33,United-States,0
30,State-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1
20,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,43,United-States,0
34,Local-gov,Bachelors,13,Never-married,Farming-fishing,Husband,White,Male,0,0,38,United-States,0
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
39,Private,Some-college,10,Never-married,Prof-specialty,Wife,White,Female,0,0,47,India,0
33,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Black,Male,0,0,26,United-States,1
48,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,52,United-States,1
37,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,0
42,Federal-gov,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,44,Mexico,0
42,Self-emp-not-inc,Masters,14,Divorced,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,0
42,Without-pay,Masters,14,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,60,China,0
40,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,2000,0,36,United-States,0
46,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,55,United-States,1
31,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,1000,43,United-States,0
55,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,60,United-States,1
37,Local-gov,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,10000,0,38,United-States,0
26,Private,HS-grad,9,Divorced,Priv-house-serv,Wife,White,Male,0,0,31,United-States,0
42,State-gov,Assoc-acdm,12,Never-married,Prof-specialty,Husband,White,Male,0,0,34,United-States,1
31,Without-pay,Bachelors,13,Divorced,Sales,Husband,White,Male,0,0,33,United-States,0
47,Private,Some-college,10,Never-married,Prof-specialty,Husband,Black,Male,0,0,39,United-States,0
64,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,1
31,Private,Masters,14,Never-married,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,37,United-States,0
44,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,1
21,Private,Some-college,10,Widowed,Priv-house-serv,Husband,White,Female,0,0,41,United-States,0
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,1
30,Private,Bachelors,13,Never-married,Transport-moving,Own-child,White,Female,0,0,41,United-States,0
33,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Not-in-family,Other,Male,0,0,37,Germany,0
28,Private,Some-college,10,Divorced,Prof-specialty,Husband,White,Male,0,0,39,United-States,0
48,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,0,27,United-States,1
51,Private,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,0,58,India,0
40,State-gov,Bachelors,13,Separated,Farming-fishing,Husband,White,Female,0,0,42,United-States,0
30,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,39,Mexico,0
57,Private,HS-grad,9,Never-married,Priv-house-serv,Wife,White,Male,0,0,32,United-States,0
32,Federal-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Female,0,0,40,United-States,0
18,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1000,26,United-States,0
45,Local-gov,Masters,14,Divorced,Priv-house-serv,Husband,Other,Female,0,0,46,United-States,0
28,Private,10th,6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,34,United-States,0
51,Local-gov,HS-grad,9,Divorced,Other-service,Own-child,White,Male,2000,0,53,United-States,1
36,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,Black,Male,0,0,52,United-States,1
47,State-gov,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,34,United-States,1
55,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Female,0,0,46,United-States,0
27,State-gov,HS-grad,9,Widowed,Prof-specialty,Husband,White,Female,0,0,55,United-States,0
34,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,10000,0,57,United-States,1
39,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,Mexico,0
57,State-gov,HS-grad,9,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,0,0,46,United-States,1
33,Private,9th,5,Widowed,Prof-specialty,Husband,Black,Female,0,0,39,Philippines,0
33,Private,HS-grad,9,Divorced,Other-service,Wife,White,Male,0,0,47,United-States,0
45,Private,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,32,England,0
34,Without-pay,HS-grad,9,Never-married,Farming-fishing,Wife,White,Male,0,0,52,United-States,0
42,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,0,0,60,United-States,0
23,Private,Masters,14,Never-married,Transport-moving,Husband,White,Male,0,0,37,Philippines,0
64,Self-emp-not-inc,HS-grad,9,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,34,United-States,0
25,State-gov,HS-grad,9,Never-married,Craft-repair,Wife,White,Male,0,0,40,United-States,0
36,Federal-gov,Masters,14,Separated,Craft-repair,Husband,White,Male,0,0,49,Philippines,1
40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5000,0,43,China,0
61,Private,10th,6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,48,United-States,1
25,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,41,Mexico,0
62,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,Male,0,0,55,China,1
48,Private,Assoc-voc,11,Divorced,Sales,Husband,White,Female,1000,0,48,United-States,0
45,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,0
29,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,27,Argentina,0
46,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,51,United-States,0
32,Private,Masters,14,Widowed,Prof-specialty,Husband,White,Female,0,0,45,United-States,0
54,Private,HS-grad,9,Never-married,Tech-support,Husband,White,Male,0,0,48,China,0
29,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,51,United-States,0
39,Private,HS-grad,9,Divorced,Other-service,Husband,White,Male,0,0,40,United-States,0
34,Private,Assoc-acdm,12,Never-married,Exec-managerial,Husband,White,Male,0,0,48,United-States,1
29,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,41,Mexico,0
48,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,42,United-States,0
46,Private,Bachelors,13,Never-married,Transport-moving,Husband,White,Male,0,0,57,United-States,0
53,Federal-gov,Bachelors,13,Never-married,Protective-serv,Husband,Black,Male,0,0,42,United-States,0
20,Self-emp-inc,Assoc-acdm,12,Divorced,Transport-moving,Husband,Black,Male,0,0,31,United-States,1
52,Federal-gov,Some-college,10,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,0,0,32,United-States,0
68,State-gov,Assoc-acdm,12,Divorced,Protective-serv,Husband,White,Female,0,0,50,United-States,0
35,Federal-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,42,Italy,0
61,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,0
37,Local-gov,Assoc-voc,11,Divorced,Handlers-cleaners,Husband,White,Female,1000,0,43,United-States,0
25,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,10000,0,41,Italy,0
37,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,0,48,United-States,0
52,Private,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,37,India,0
31,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,48,United-States,0
33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,46,United-States,0
47,Private,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,44,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,37,United-States,0
46,Local-gov,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,England,0
43,State-gov,HS-grad,9,Divorced,Adm-clerical,Husband,White,Female,0,2000,52,United-States,0
45,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,28,China,0
35,Local-gov,Bachelors,13,Separated,Other-service,Husband,White,Male,0,0,44,United-States,0
43,Private,Some-college,10,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,34,Germany,0
30,State-gov,Bachelors,13,Divorced,Prof-specialty,Wife,Black,Female,0,0,40,Germany,0
54,Private,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Not-in-family,Other,Male,0,0,42,United-States,1
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
52,Private,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,42,England,1
37,Private,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,39,India,1
42,Private,Masters,14,Separated,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,45,China,1
35,Private,Bachelors,13,Never-married,Protective-serv,Husband,White,Male,0,0,31,United-States,0
29,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0
21,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,0
28,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,0
36,Without-pay,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,28,United-States,0
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,1000,43,United-States,1
51,Private,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
35,Self-emp-not-inc,9th,5,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,32,Germany,0
30,Local-gov,Masters,14,Divorced,Tech-support,Not-in-family,Black,Female,0,500,54,United-States,1
